Createdon,punchCloseAt,OutageType,saifi,saidi,consumer_count_fdr,outageSubType,initialoffreason,htclosingreason,fdr_Id,fdr_name,grid_name,Relay,isemergency,israintripping,TAT,duration,dts_Id,consumer_count_fdr.1,datetime,tempmax,tempmin,temp,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk
2023-07-08,2023-07-08 22:20:36,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,MISC,344,KOHISTAN BUILDER (GUL-SHAMIM),AZIZABAD,BEI,0.0,YES,83,01:19:36,511621,LL,2023-07-08,34.0,27.0,31.2,26.3,75.6,0.1,100,4.17,rain,0,0,36.7,25.9,262.6,1000.5,90.6,3.8,248.9,21.7,8,30
2023-07-08,2023-07-08 22:20:05,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Lead Burnt Out,MISC,3416,PIPE FACTORY,AZIZABAD,BEI,0.0,YES,77,01:11:05,1305,LL,2023-07-08,34.0,27.0,31.2,26.3,75.6,0.1,100,4.17,rain,0,0,36.7,25.9,262.6,1000.5,90.6,3.8,248.9,21.7,8,30
2023-07-08,2023-07-08 21:49:16,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Lead Burnt Out,MISC,2019,DASTAGIR SOCIETY,AZIZABAD,BEI,0.0,YES,35,01:08:16,1305,LL,2023-07-08,34.0,27.0,31.2,26.3,75.6,0.1,100,4.17,rain,0,0,36.7,25.9,262.6,1000.5,90.6,3.8,248.9,21.7,8,30
2023-07-08,2023-07-08 21:43:25,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,Fire/Flash/Sparking,339,AL-AZMAT,AZIZABAD,BEI,1.0,YES,23,00:21:25,521737,LL,2023-07-08,34.0,27.0,31.2,26.3,75.6,0.1,100,4.17,rain,0,0,36.7,25.9,262.6,1000.5,90.6,3.8,248.9,21.7,8,30
2023-07-08,2023-07-08 21:43:37,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,Fire/Flash/Sparking,338,PARKWALA,AZIZABAD,BEI,1.0,YES,22,00:21:37,521737,LL,2023-07-08,34.0,27.0,31.2,26.3,75.6,0.1,100,4.17,rain,0,0,36.7,25.9,262.6,1000.5,90.6,3.8,248.9,21.7,8,30
2023-07-08,2023-07-08 22:40:28,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Feeder Trip,Breaker Tripped,Fire/Flash/Sparking,555,NAIRING CINEMA (OLD SIRAJUDDULLAH),LIAQUTABAD,RYEI,0.0,NO,127,00:45:27,536176,LL,2023-07-08,34.0,27.0,31.2,26.3,75.6,0.1,100,4.17,rain,0,0,36.7,25.9,262.6,1000.5,90.6,3.8,248.9,21.7,8,30
2023-07-08,2023-07-08 23:31:55,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,Fire/Flash/Sparking,3539,ALLAH NOOR,KESC HOSPITAL,RYEI,1.0,NO,34,00:32:08,1443,LL,2023-07-08,34.0,27.0,31.2,26.3,75.6,0.1,100,4.17,rain,0,0,36.7,25.9,262.6,1000.5,90.6,3.8,248.9,21.7,8,30
2023-07-09,2023-07-09 02:05:54,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,Fire/Flash/Sparking,2101,USMAN HOSPITAL,AZIZABAD,RYEI,0.0,NO,229,00:41:24,9559,LL,2023-07-09,36.0,28.0,31.7,25.8,71.9,0.0,0,0.0,rain,0,0,42.8,31.7,253.6,1001.3,72.3,5.2,269.5,23.3,9,30
2023-07-09,2023-07-09 01:44:55,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Incoming Off,Forced Outage,Fire/Flash/Sparking,220,EASTERN SERVICES,FEDERAL-B,RYEI,0.0,NO,13,00:13:07,9559,LL,2023-07-09,36.0,28.0,31.7,25.8,71.9,0.0,0,0.0,rain,0,0,42.8,31.7,253.6,1001.3,72.3,5.2,269.5,23.3,9,30
2023-07-09,2023-07-09 02:05:23,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,Fire/Flash/Sparking,559,C-1 AREA,LIAQUTABAD,RYEI,0.0,NO,12,00:09:40,10399,LL,2023-07-09,36.0,28.0,31.7,25.8,71.9,0.0,0,0.0,rain,0,0,42.8,31.7,253.6,1001.3,72.3,5.2,269.5,23.3,9,30
2023-07-09,2023-07-09 03:12:11,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Lead Burnt Out,Fire/Flash/Sparking,3904,MANZAR-E-JILANI,AZIZABAD,RYEI,0.0,NO,54,00:42:32,504884,LL,2023-07-09,36.0,28.0,31.7,25.8,71.9,0.0,0,0.0,rain,0,0,42.8,31.7,253.6,1001.3,72.3,5.2,269.5,23.3,9,30
2023-07-09,2023-07-09 05:27:39,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Feeder Trip,Job of Operation,Misc.,2139,TRIMAX HOSPITAL(OLD COMP SCHOOL),AZIZABAD,REI,0.0,NO,43,00:44:14,526907,LL,2023-07-09,36.0,28.0,31.7,25.8,71.9,0.0,0,0.0,rain,0,0,42.8,31.7,253.6,1001.3,72.3,5.2,269.5,23.3,9,30
2023-07-09,2023-07-09 06:10:32,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Feeder Trip,Job of Operation,Misc.,196,R. I. G.,FEDERAL-B,REI,0.0,NO,91,01:16:57,4850,LL,2023-07-09,36.0,28.0,31.7,25.8,71.9,0.0,0,0.0,rain,0,0,42.8,31.7,253.6,1001.3,72.3,5.2,269.5,23.3,9,30
2023-07-09,2023-07-09 07:20:05,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,HT Jumper,550,ILYAS GOTH,LIAQUTABAD,REI,0.0,NO,55,00:53:21,6539,LL,2023-07-09,36.0,28.0,31.7,25.8,71.9,0.0,0,0.0,rain,0,0,42.8,31.7,253.6,1001.3,72.3,5.2,269.5,23.3,9,30
2023-07-09,2023-07-09 09:26:57,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Lead Burnt Out,Bird / Animal Electrocuted,344,KOHISTAN BUILDER (GUL-SHAMIM),AZIZABAD,REI,0.0,NO,76,01:17:46,10003,LL,2023-07-09,36.0,28.0,31.7,25.8,71.9,0.0,0,0.0,rain,0,0,42.8,31.7,253.6,1001.3,72.3,5.2,269.5,23.3,9,30
2023-07-09,2023-07-09 11:29:43,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Job of Operation,PMT Link,552,CAFÉ MILAT (NAIRANG CINEMA),LIAQUTABAD,REI,0.0,NO,121,02:04:22,7941,LL,2023-07-09,36.0,28.0,31.7,25.8,71.9,0.0,0,0.0,rain,0,0,42.8,31.7,253.6,1001.3,72.3,5.2,269.5,23.3,9,30
2023-07-09,2023-07-09 10:44:22,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,OTFS,Planned Outage,PMT Link,191,PLASTIC CRAFTER(UNIVERSAL TEX.),FEDERAL-B,REI,0.0,NO,73,01:12:34,7941,LL,2023-07-09,36.0,28.0,31.7,25.8,71.9,0.0,0,0.0,rain,0,0,42.8,31.7,253.6,1001.3,72.3,5.2,269.5,23.3,9,30
2023-07-09,2023-07-09 10:43:58,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,OTFS,Planned Outage,PMT Link,4092,LYRA SHOES,FEDERAL-B,REI,0.0,NO,71,01:12:57,7941,LL,2023-07-09,36.0,28.0,31.7,25.8,71.9,0.0,0,0.0,rain,0,0,42.8,31.7,253.6,1001.3,72.3,5.2,269.5,23.3,9,30
2023-07-09,2023-07-09 09:34:47,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,OTFS,Planned Outage,PMT Link,4264,MEHBOOB REROLLING,FEDERAL-B,REI,0.0,NO,0,00:03:19,7941,LL,2023-07-09,36.0,28.0,31.7,25.8,71.9,0.0,0,0.0,rain,0,0,42.8,31.7,253.6,1001.3,72.3,5.2,269.5,23.3,9,30
2023-07-09,2023-07-09 12:00:28,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Incoming Off,Forced Outage,PMT Link,3596,NAZ ICE,S.I.T.E,REI,0.0,NO,212,02:19:48,1282,LL,2023-07-09,36.0,28.0,31.7,25.8,71.9,0.0,0,0.0,rain,0,0,42.8,31.7,253.6,1001.3,72.3,5.2,269.5,23.3,9,30
2023-07-09,2023-07-09 11:13:17,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Forced Outage,PMT Link,1264,LIAQUATABAD-2,LIAQUTABAD,REI,0.0,NO,53,00:53:13,1282,LL,2023-07-09,36.0,28.0,31.7,25.8,71.9,0.0,0,0.0,rain,0,0,42.8,31.7,253.6,1001.3,72.3,5.2,269.5,23.3,9,30
2023-07-09,2023-07-09 11:45:09,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,OTFS,Planned Outage,PMT Link,3325,UNION TEXTILE,FEDERAL-B,REI,0.0,NO,75,01:15:01,1282,LL,2023-07-09,36.0,28.0,31.7,25.8,71.9,0.0,0,0.0,rain,0,0,42.8,31.7,253.6,1001.3,72.3,5.2,269.5,23.3,9,30
2023-07-09,2023-07-09 15:24:27,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Voltage Fluctuation,VIR / Wire / Cloth etc. grounding,193,PYRAMID CENTER,FEDERAL-B,REI,0.0,NO,41,00:39:46,5128,LL,2023-07-09,36.0,28.0,31.7,25.8,71.9,0.0,0,0.0,rain,0,0,42.8,31.7,253.6,1001.3,72.3,5.2,269.5,23.3,9,30
2023-07-09,2023-07-09 16:35:33,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Job of Operation,VIR / Wire / Cloth etc. grounding,2100,RUFI HEAVEN,GULSHAN,REI,0.0,NO,71,00:51:41,526915,LL,2023-07-09,36.0,28.0,31.7,25.8,71.9,0.0,0,0.0,rain,0,0,42.8,31.7,253.6,1001.3,72.3,5.2,269.5,23.3,9,30
2023-07-09,2023-07-09 17:50:45,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Feeder Trip,Breaker Tripped,VIR / Wire / Cloth etc. grounding,1205,SHAMIM APPARTMENT,FEDERAL-B,EI,0.0,NO,66,00:55:43,528329,LL,2023-07-09,36.0,28.0,31.7,25.8,71.9,0.0,0,0.0,rain,0,0,42.8,31.7,253.6,1001.3,72.3,5.2,269.5,23.3,9,30
2023-07-09,2023-07-09 17:50:56,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Breaker Tripped,Bird / Animal Electrocuted,3414,BOSE,NORTH NAZIMABAD,EI,0.0,NO,53,00:36:39,528329,LL,2023-07-09,36.0,28.0,31.7,25.8,71.9,0.0,0,0.0,rain,0,0,42.8,31.7,253.6,1001.3,72.3,5.2,269.5,23.3,9,30
2023-07-09,2023-07-09 18:25:36,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Feeder Trip,Breaker Tripped,Bird / Animal Electrocuted,3341,BAKHSHI SQUARE,AZIZABAD,EI,0.0,NO,38,00:34:53,8644,LL,2023-07-09,36.0,28.0,31.7,25.8,71.9,0.0,0,0.0,rain,0,0,42.8,31.7,253.6,1001.3,72.3,5.2,269.5,23.3,9,30
2023-07-09,2023-07-09 19:08:48,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Feeder Trip,Lead Burnt Out,Bird / Animal Electrocuted,3103,SHAREEFABAD (P-4 RMU),AZIZABAD,REI,0.0,NO,70,01:07:16,509406,LL,2023-07-09,36.0,28.0,31.7,25.8,71.9,0.0,0,0.0,rain,0,0,42.8,31.7,253.6,1001.3,72.3,5.2,269.5,23.3,9,30
2023-07-09,2023-07-09 19:15:42,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,PMT Link,791,USMANIA COLONY,S.I.T.E,REI,0.0,NO,28,00:28:29,8903,LL,2023-07-09,36.0,28.0,31.7,25.8,71.9,0.0,0,0.0,rain,0,0,42.8,31.7,253.6,1001.3,72.3,5.2,269.5,23.3,9,30
2023-07-09,2023-07-09 19:54:51,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,PMT Link,1295,ASHRAF NAGAR,NORTH NAZIMABAD,REI,0.0,NO,22,00:12:09,1480,LL,2023-07-09,36.0,28.0,31.7,25.8,71.9,0.0,0,0.0,rain,0,0,42.8,31.7,253.6,1001.3,72.3,5.2,269.5,23.3,9,30
2023-07-09,2023-07-09 23:03:54,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Job of Operation,PMT Link,782,DYRE TEXTILE,Golimar,REI,0.0,NO,13,00:10:57,954,LL,2023-07-09,36.0,28.0,31.7,25.8,71.9,0.0,0,0.0,rain,0,0,42.8,31.7,253.6,1001.3,72.3,5.2,269.5,23.3,9,30
2023-07-10,2023-07-10 03:02:00,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,PMT Link,353,GUL.TEL. EXCHANGE,GULSHAN,REI,1.0,NO,5,00:02:17,1485,LL,2023-07-10,35.0,29.0,31.7,24.0,64.4,0.0,0,0.0,rain,0,0,42.1,29.5,248.6,1002.2,53.4,4.9,280.3,24.2,9,5
2023-07-10,2023-07-10 06:18:07,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Feeder Trip,Lead Burnt Out,PMT Link,103,PARAS,CIVIC CENTRE,REI,0.0,NO,90,01:12:45,171938,LL,2023-07-10,35.0,29.0,31.7,24.0,64.4,0.0,0,0.0,rain,0,0,42.1,29.5,248.6,1002.2,53.4,4.9,280.3,24.2,9,5
2023-07-10,2023-07-10 06:18:48,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Feeder Trip,Lead Burnt Out,PMT Link,102,EAGLE SQUAD,CIVIC CENTRE,REI,0.0,NO,89,01:12:10,171938,LL,2023-07-10,35.0,29.0,31.7,24.0,64.4,0.0,0,0.0,rain,0,0,42.1,29.5,248.6,1002.2,53.4,4.9,280.3,24.2,9,5
2023-07-10,2023-07-10 06:50:35,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Forced Outage,VIR / Wire / Cloth etc. grounding,556,ABC COMPUTER,LIAQUTABAD,REI,0.0,NO,29,00:20:54,170382,LL,2023-07-10,35.0,29.0,31.7,24.0,64.4,0.0,0,0.0,rain,0,0,42.1,29.5,248.6,1002.2,53.4,4.9,280.3,24.2,9,5
2023-07-10,2023-07-10 07:57:44,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Forced Outage,Bird / Animal Electrocuted,208,AYUB MANZIL,FEDERAL-B,REI,0.0,NO,55,00:46:44,170382,LL,2023-07-10,35.0,29.0,31.7,24.0,64.4,0.0,0,0.0,rain,0,0,42.1,29.5,248.6,1002.2,53.4,4.9,280.3,24.2,9,5
2023-07-10,2023-07-10 09:48:49,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,Misc.,1205,SHAMIM APPARTMENT,FEDERAL-B,REI,0.0,NO,32,00:22:53,1143,LL,2023-07-10,35.0,29.0,31.7,24.0,64.4,0.0,0,0.0,rain,0,0,42.1,29.5,248.6,1002.2,53.4,4.9,280.3,24.2,9,5
2023-07-10,2023-07-10 10:12:21,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,Misc.,3341,BAKHSHI SQUARE,AZIZABAD,REI,1.0,NO,7,00:07:13,1148,LL,2023-07-10,35.0,29.0,31.7,24.0,64.4,0.0,0,0.0,rain,0,0,42.1,29.5,248.6,1002.2,53.4,4.9,280.3,24.2,9,5
2023-07-10,2023-07-10 10:50:47,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Forced Outage,Misc.,109,EXPO CENTER,CIVIC CENTRE,REI,0.0,NO,48,00:18:08,1148,LL,2023-07-10,35.0,29.0,31.7,24.0,64.4,0.0,0,0.0,rain,0,0,42.1,29.5,248.6,1002.2,53.4,4.9,280.3,24.2,9,5
2023-07-10,2023-07-10 14:18:42,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,Misc.,208,AYUB MANZIL,FEDERAL-B,REI,1.0,NO,27,00:28:41,524612,LL,2023-07-10,35.0,29.0,31.7,24.0,64.4,0.0,0,0.0,rain,0,0,42.1,29.5,248.6,1002.2,53.4,4.9,280.3,24.2,9,5
2023-07-10,2023-07-10 15:48:49,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,OTFS,Planned Outage,PMT Link,2023,BANA PALACE,AZIZABAD,REI,0.0,NO,117,01:14:50,4772,LL,2023-07-10,35.0,29.0,31.7,24.0,64.4,0.0,0,0.0,rain,0,0,42.1,29.5,248.6,1002.2,53.4,4.9,280.3,24.2,9,5
2023-07-10,2023-07-10 15:07:30,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Planned Outage,PMT Link,343,LUCKY CENTER,GULSHAN,REI,0.0,NO,26,00:24:22,4772,LL,2023-07-10,35.0,29.0,31.7,24.0,64.4,0.0,0,0.0,rain,0,0,42.1,29.5,248.6,1002.2,53.4,4.9,280.3,24.2,9,5
2023-07-10,2023-07-10 15:56:40,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Supply off from s/s,PMT Link,208,AYUB MANZIL,FEDERAL-B,REI,0.0,NO,41,00:48:40,3004,LL,2023-07-10,35.0,29.0,31.7,24.0,64.4,0.0,0,0.0,rain,0,0,42.1,29.5,248.6,1002.2,53.4,4.9,280.3,24.2,9,5
2023-07-10,2023-07-10 16:52:30,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Feeder Trip,Supply off from s/s,VIR / Wire / Cloth etc. grounding,3903,CAFÉ BHANGORIA,AZIZABAD,REI,0.0,NO,82,01:33:37,3004,LL,2023-07-10,35.0,29.0,31.7,24.0,64.4,0.0,0,0.0,rain,0,0,42.1,29.5,248.6,1002.2,53.4,4.9,280.3,24.2,9,5
2023-07-10,2023-07-10 17:50:22,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Lead Burnt Out,VIR / Wire / Cloth etc. grounding,795,HAMDARD,S.I.T.E,REI,0.0,NO,81,01:20:37,526865,LL,2023-07-10,35.0,29.0,31.7,24.0,64.4,0.0,0,0.0,rain,0,0,42.1,29.5,248.6,1002.2,53.4,4.9,280.3,24.2,9,5
2023-07-10,2023-07-10 17:54:57,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Lead Burnt Out,Misc.,1200,TAHIR VILLA,FEDERAL-B,REI,0.0,NO,60,01:00:14,526865,LL,2023-07-10,35.0,29.0,31.7,24.0,64.4,0.0,0,0.0,rain,0,0,42.1,29.5,248.6,1002.2,53.4,4.9,280.3,24.2,9,5
2023-07-10,2023-07-10 21:33:57,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,Cambric Lead,2023,BANA PALACE,AZIZABAD,REI,0.0,NO,41,00:14:35,5130,LL,2023-07-10,35.0,29.0,31.7,24.0,64.4,0.0,0,0.0,rain,0,0,42.1,29.5,248.6,1002.2,53.4,4.9,280.3,24.2,9,5
2023-07-10,2023-07-10 22:00:07,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,Cambric Lead,1205,SHAMIM APPARTMENT,FEDERAL-B,REI,0.0,NO,43,00:18:00,5130,LL,2023-07-10,35.0,29.0,31.7,24.0,64.4,0.0,0,0.0,rain,0,0,42.1,29.5,248.6,1002.2,53.4,4.9,280.3,24.2,9,5
2023-07-10,2023-07-11 00:35:22,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,Cambric Lead,3341,BAKHSHI SQUARE,AZIZABAD,REI,1.0,NO,85,01:24:07,9489,LL,2023-07-10,35.0,29.0,31.7,24.0,64.4,0.0,0,0.0,rain,0,0,42.1,29.5,248.6,1002.2,53.4,4.9,280.3,24.2,9,5
2023-07-11,2023-07-11 01:20:09,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,Cambric Lead,791,USMANIA COLONY,S.I.T.E,REI,1.0,NO,48,00:42:51,512392,LL,2023-07-11,35.2,30.0,31.8,23.5,62.5,0.0,0,0.0,rain,0,0,45.4,33.5,255.6,1003.1,47.1,4.9,284.6,24.6,9,5
2023-07-11,2023-07-11 01:02:13,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,Cambric Lead,117,QASIMABAD DEGREE COLLGE (QDC),CIVIC CENTRE,REI,0.0,NO,1,00:00:42,9719,LL,2023-07-11,35.2,30.0,31.8,23.5,62.5,0.0,0,0.0,rain,0,0,45.4,33.5,255.6,1003.1,47.1,4.9,284.6,24.6,9,5
2023-07-11,2023-07-11 04:30:27,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Feeder Trip,Shutdown,Cambric Lead,102,EAGLE SQUAD,CIVIC CENTRE,REI,0.0,NO,41,00:36:50,9056,LL,2023-07-11,35.2,30.0,31.8,23.5,62.5,0.0,0,0.0,rain,0,0,45.4,33.5,255.6,1003.1,47.1,4.9,284.6,24.6,9,5
2023-07-11,2023-07-11 04:32:52,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Feeder Trip,Shutdown,Cambric Lead,103,PARAS,CIVIC CENTRE,REI,0.0,NO,40,00:39:02,9056,LL,2023-07-11,35.2,30.0,31.8,23.5,62.5,0.0,0,0.0,rain,0,0,45.4,33.5,255.6,1003.1,47.1,4.9,284.6,24.6,9,5
2023-07-11,2023-07-11 04:50:20,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Shutdown,Cambric Lead,2139,TRIMAX HOSPITAL(OLD COMP SCHOOL),AZIZABAD,REI,0.0,NO,31,00:29:19,9056,LL,2023-07-11,35.2,30.0,31.8,23.5,62.5,0.0,0,0.0,rain,0,0,45.4,33.5,255.6,1003.1,47.1,4.9,284.6,24.6,9,5
2023-07-11,2023-07-11 07:33:10,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Shutdown,Bird / Animal Electrocuted,3103,SHAREEFABAD (P-4 RMU),AZIZABAD,REI,0.0,NO,34,00:31:41,8589,LL,2023-07-11,35.2,30.0,31.8,23.5,62.5,0.0,0,0.0,rain,0,0,45.4,33.5,255.6,1003.1,47.1,4.9,284.6,24.6,9,5
2023-07-11,2023-07-11 12:25:42,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,Consumer Side Fault,563,INDUS ICE,LIAQUTABAD,REI,1.0,NO,24,00:24:46,500482,LL,2023-07-11,35.2,30.0,31.8,23.5,62.5,0.0,0,0.0,rain,0,0,45.4,33.5,255.6,1003.1,47.1,4.9,284.6,24.6,9,5
2023-07-11,2023-07-11 12:47:35,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Feeder Trip,Forced Outage,Consumer Side Fault,3905,SALMAN HEIGHT,LIAQUTABAD,EI,0.0,NO,58,00:35:29,500482,LL,2023-07-11,35.2,30.0,31.8,23.5,62.5,0.0,0,0.0,rain,0,0,45.4,33.5,255.6,1003.1,47.1,4.9,284.6,24.6,9,5
2023-07-11,2023-07-11 13:40:54,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Incoming Trip,Forced Outage,Consumer Side Fault,553,AL-MURTAZA,LIAQUTABAD,EI,0.0,NO,35,00:30:57,500482,LL,2023-07-11,35.2,30.0,31.8,23.5,62.5,0.0,0,0.0,rain,0,0,45.4,33.5,255.6,1003.1,47.1,4.9,284.6,24.6,9,5
2023-07-11,2023-07-11 13:30:09,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,OTFS,Planned Outage,Consumer Side Fault,548,ZEENAT (ERUM CENTER),LIAQUTABAD,EI,0.0,NO,19,00:06:27,500482,LL,2023-07-11,35.2,30.0,31.8,23.5,62.5,0.0,0,0.0,rain,0,0,45.4,33.5,255.6,1003.1,47.1,4.9,284.6,24.6,9,5
2023-07-11,2023-07-11 15:20:45,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,OTFS,Forced Outage,Consumer Side Fault,555,NAIRING CINEMA (OLD SIRAJUDDULLAH),LIAQUTABAD,EI,0.0,NO,68,00:26:29,1106,LL,2023-07-11,35.2,30.0,31.8,23.5,62.5,0.0,0,0.0,rain,0,0,45.4,33.5,255.6,1003.1,47.1,4.9,284.6,24.6,9,5
2023-07-11,2023-07-11 16:46:24,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,OTFS,Planned Outage,Consumer Side Fault,3341,BAKHSHI SQUARE,AZIZABAD,EI,0.0,NO,15,00:15:04,200023,LL,2023-07-11,35.2,30.0,31.8,23.5,62.5,0.0,0,0.0,rain,0,0,45.4,33.5,255.6,1003.1,47.1,4.9,284.6,24.6,9,5
2023-07-11,2023-07-11 17:05:33,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Feeder Trip,LT Cable Fault,Consumer Side Fault,99,BARADARI,CIVIC CENTRE,REI,0.0,NO,12,00:02:57,9727,LL,2023-07-11,35.2,30.0,31.8,23.5,62.5,0.0,0,0.0,rain,0,0,45.4,33.5,255.6,1003.1,47.1,4.9,284.6,24.6,9,5
2023-07-11,2023-07-11 17:05:08,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Feeder Trip,LT Cable Fault,Consumer Side Fault,3548,RABBI APARTMENT,CIVIC CENTRE,REI,0.0,NO,12,00:02:18,9727,LL,2023-07-11,35.2,30.0,31.8,23.5,62.5,0.0,0,0.0,rain,0,0,45.4,33.5,255.6,1003.1,47.1,4.9,284.6,24.6,9,5
2023-07-11,2023-07-11 18:22:19,Feeder,AT 10381 - NILLAT SS,Bus Bar Position Insulated= YES ?,LL,Feeder Trip,Breaker Tripped,Consumer Side Fault,2030,BALOUCH HOTEL,JAIL,YEI,0.0,NO,92,01:01:52,8594,LL,2023-07-11,35.2,30.0,31.8,23.5,62.5,0.0,0,0.0,rain,0,0,45.4,33.5,255.6,1003.1,47.1,4.9,284.6,24.6,9,5
